Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Davide Buglio,ITA,MF,27,Catanzaro,Serie B (ITA),0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.03,0.03,0.07,0.10,0.66,2.48,0.83,Shooting,Per 90,0.25,0.17,66.7%,0.00,0.00,17.10,0.00,0.12,-0.03,-0.03,Passing,33.62,44.38,75.7%,592.82,186.79,14.41,16.56,87.0%,15.32,18.05,84.9%,2.98,6.79,43.9%,0.08,1.16,2.57,0.75,0.25,Pass Types,38.75,5.13,3.48,0.08,0.00,2.73,0.00,1.66,0.66,0.83,0.00,0.50,0.41,Goal and Shot Creation,1.74,0.99,0.58,0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.41,0.83,0.33,0.75,0.33,0.41,0.83,50.0%,0.41,0.91,0.50,0.66,2.07,1.90,0.00,Possession,51.09,2.98,12.75,30.30,8.53,0.50,51.09,0.66,0.50,75.0%,0.17,25.0%,23.51,113.76,51.67,0.41,0.08,0.17,0.50,29.48,Miscellaneous Stats,0.00,1.24,0.75,0.00,0.00,0.00,0.00,3.73,1.41,0.75,65.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Buonaiuto,ITA,"FW,MF",33,Padova,Serie B (ITA),0.18,0.00,0.18,0.18,0.00,0.00,0.18,0.00,0.19,0.19,0.05,0.27,1.95,3.71,4.95,Shooting,Per 90,3.71,1.41,38.1%,0.05,0.13,20.80,0.71,0.05,-0.02,-0.02,Passing,31.83,41.91,75.9%,531.51,117.05,17.68,20.16,87.7%,9.73,12.02,80.9%,3.54,7.25,48.8%,0.09,1.24,1.95,0.71,0.00,Pass Types,36.42,5.30,2.30,0.18,1.24,4.07,0.35,2.48,0.71,0.88,0.00,0.18,0.35,Goal and Shot Creation,3.36,1.77,0.71,0.00,0.18,0.53,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,1.95,1.24,1.06,0.71,0.18,0.71,1.41,50.0%,0.71,0.53,0.18,0.18,2.12,0.71,0.00,Possession,55.87,1.41,8.13,25.99,22.99,3.89,55.87,2.83,1.06,37.5%,1.06,37.5%,29.53,142.51,64.36,1.77,0.18,2.30,1.77,38.55,Miscellaneous Stats,0.00,1.59,3.36,0.88,0.00,0.00,0.00,3.71,0.88,1.41,38.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rareș-Cătălin Burnete,ROU,"FW,MF",21,Juve Stabia,Serie B (ITA),0.00,0.18,0.18,0.00,0.00,0.00,0.91,0.00,0.22,0.22,0.15,0.36,1.82,1.82,7.27,Shooting,Per 90,2.18,0.55,25.0%,0.00,0.00,17.70,0.00,0.10,-0.22,-0.22,Passing,14.18,21.27,66.7%,172.36,37.64,7.82,10.55,74.1%,4.55,6.55,69.4%,0.18,0.36,50.0%,0.09,1.64,0.55,0.18,0.00,Pass Types,19.27,1.64,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.36,0.91,Goal and Shot Creation,2.91,1.82,0.00,0.55,0.36,0.18,0.00,0.18,0.00,0.00,0.00,0.00,0.18,0.00,Defense,1.45,0.36,0.73,0.55,0.18,0.36,0.36,100.0%,0.00,0.91,0.00,0.36,1.82,0.91,0.00,Possession,36.73,0.91,4.18,14.00,19.27,4.55,36.73,2.36,1.27,53.8%,1.09,46.2%,18.36,87.09,42.73,1.27,1.09,4.91,1.45,24.55,Miscellaneous Stats,0.00,4.91,1.64,0.73,0.00,0.00,0.00,2.55,4.18,6.18,40.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gianluca Busio,USA,MF,23,Venezia,Serie B (ITA),0.17,0.06,0.23,0.12,0.06,0.06,0.29,0.00,0.23,0.19,0.16,0.35,1.62,5.16,2.55,Shooting,Per 90,2.32,0.58,25.0%,0.05,0.20,23.00,0.35,0.08,-0.06,-0.07,Passing,54.51,63.67,85.6%,905.74,207.84,25.92,28.41,91.2%,22.91,25.17,91.0%,4.18,6.55,63.7%,0.20,1.86,4.76,1.16,0.12,Pass Types,57.18,6.26,3.25,0.23,0.35,3.25,0.06,1.80,0.64,0.75,0.06,0.23,0.81,Goal and Shot Creation,4.18,2.90,0.70,0.06,0.41,0.06,0.06,0.52,0.41,0.00,0.00,0.12,0.00,0.00,Defense,1.22,0.87,0.46,0.64,0.12,0.35,0.81,42.9%,0.46,0.87,0.06,1.22,2.44,1.80,0.00,Possession,75.97,2.32,12.24,40.82,23.66,1.51,75.91,1.10,0.35,31.6%,0.70,63.2%,37.40,204.70,100.79,1.80,0.17,1.33,1.28,51.44,Miscellaneous Stats,0.00,1.62,1.28,0.00,0.00,0.00,0.00,4.23,1.16,0.87,57.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessio Cacciamani,ITA,"DF,FW",18,Juve Stabia,Serie B (ITA),0.18,0.00,0.18,0.18,0.00,0.00,0.44,0.09,0.12,0.12,0.06,0.19,4.00,1.24,6.49,Shooting,Per 90,1.60,0.27,16.7%,0.11,0.67,18.60,0.00,0.08,+0.05,+0.05,Passing,18.39,27.01,68.1%,278.17,59.70,9.68,12.26,79.0%,7.37,10.84,68.0%,0.71,1.95,36.4%,0.06,0.44,0.36,0.71,0.44,Pass Types,21.06,5.95,0.09,0.09,0.00,3.64,5.86,0.00,0.00,0.00,0.00,0.00,1.07,Goal and Shot Creation,1.78,1.16,0.00,0.36,0.09,0.18,0.00,0.27,0.00,0.00,0.18,0.09,0.00,0.00,Defense,1.16,0.53,0.53,0.36,0.27,0.44,0.71,62.5%,0.27,1.24,0.18,0.44,1.60,0.71,0.00,Possession,38.56,0.71,5.86,13.06,20.43,3.20,38.56,2.93,1.16,39.4%,1.51,51.5%,19.72,182.22,104.39,2.13,1.69,2.84,0.89,21.23,Miscellaneous Stats,0.09,1.51,1.16,0.18,0.00,0.00,0.00,2.67,0.71,1.51,32.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Cagnano,ITA,DF,27,Avellino,Serie B (ITA),0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.16,0.02,0.02,0.02,0.05,1.13,1.94,2.58,Shooting,Per 90,0.16,0.00,0.0%,0.00,,15.80,0.00,0.11,-0.02,-0.02,Passing,32.58,43.39,75.1%,596.29,218.39,12.10,13.55,89.3%,16.61,20.32,81.7%,3.06,7.58,40.4%,0.05,0.48,2.74,0.97,0.97,Pass Types,35.16,8.23,1.77,0.00,0.16,3.71,6.13,0.32,0.00,0.00,0.00,0.00,1.13,Goal and Shot Creation,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.97,0.65,0.48,0.16,0.32,0.48,0.81,60.0%,0.32,1.45,0.32,0.65,1.61,4.19,0.00,Possession,53.23,4.68,19.03,22.42,12.90,0.48,53.23,0.97,0.65,66.7%,0.16,16.7%,25.48,107.90,51.45,1.61,0.16,1.13,0.48,30.48,Miscellaneous Stats,0.16,0.65,1.61,0.00,0.00,0.00,0.00,2.90,0.48,1.13,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolò Calabrese,ITA,DF,21,Carrarese,Serie B (ITA),0.00,0.16,0.16,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.13,0.13,1.58,4.59,1.27,Shooting,Per 90,0.00,0.00,,,,,0.00,,0.00,0.00,Passing,38.75,48.56,79.8%,698.49,247.54,16.61,18.98,87.5%,18.19,20.72,87.8%,3.80,6.49,58.5%,0.03,0.47,3.32,0.32,0.16,Pass Types,45.24,3.16,1.27,0.00,0.16,1.90,1.90,0.00,0.00,0.00,0.00,0.16,0.47,Goal and Shot Creation,1.27,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.37,1.58,1.42,0.79,0.16,1.74,2.06,84.6%,0.32,0.95,0.47,0.95,3.32,3.64,0.00,Possession,58.05,3.32,21.20,28.47,8.70,1.42,58.05,0.47,0.16,33.3%,0.16,33.3%,32.90,181.58,114.67,0.95,0.00,0.63,0.16,36.70,Miscellaneous Stats,0.00,1.27,0.95,0.00,0.00,0.16,0.00,2.85,1.74,2.85,37.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabrizio Caligara,ITA,"MF,FW",25,Pescara,Serie B (ITA),0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.09,0.09,0.19,0.30,1.30,3.08,3.08,Shooting,Per 90,2.73,0.95,34.8%,0.00,0.00,26.70,0.36,0.04,-0.09,-0.09,Passing,29.29,43.40,67.5%,564.43,174.07,12.33,15.53,79.4%,10.91,14.59,74.8%,5.34,10.55,50.6%,0.14,2.37,2.13,0.71,0.12,Pass Types,37.83,5.34,2.25,0.24,0.71,4.74,0.24,2.85,1.78,0.95,0.00,0.24,2.02,Goal and Shot Creation,4.62,2.37,1.42,0.24,0.36,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,3.32,2.13,1.42,1.54,0.36,1.78,3.20,55.6%,1.42,2.85,0.83,1.07,4.39,2.37,0.00,Possession,59.29,2.96,12.92,27.87,19.21,0.59,59.29,0.83,0.47,57.1%,0.36,42.9%,25.85,144.78,69.13,1.66,0.00,1.66,0.83,31.54,Miscellaneous Stats,0.00,2.85,1.42,0.12,0.00,0.00,0.00,3.56,1.19,1.19,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giacomo Calò,ITA,MF,28,Frosinone,Serie B (ITA),0.21,0.31,0.52,0.14,0.07,0.07,0.14,0.03,0.16,0.10,0.20,0.30,1.10,5.79,1.21,Shooting,Per 90,1.41,0.41,29.3%,0.10,0.33,25.80,0.31,0.07,+0.05,+0.03,Passing,47.48,63.23,75.1%,920.02,358.35,20.36,21.85,93.2%,18.40,22.78,80.8%,7.17,15.51,46.2%,0.16,2.65,6.17,0.90,0.03,Pass Types,51.31,11.41,5.58,0.07,0.69,6.55,0.21,4.34,1.76,2.14,0.00,0.52,0.48,Goal and Shot Creation,4.34,2.31,1.59,0.17,0.03,0.17,0.07,0.52,0.21,0.21,0.00,0.03,0.03,0.03,Defense,0.55,0.38,0.38,0.10,0.07,0.28,0.86,32.0%,0.59,0.96,0.48,0.34,0.90,1.45,0.00,Possession,70.46,2.27,15.16,40.73,15.02,0.96,70.39,0.65,0.31,47.4%,0.17,26.3%,35.39,153.06,82.01,0.69,0.14,0.69,0.14,45.45,Miscellaneous Stats,0.00,0.69,2.07,0.00,0.00,0.00,0.00,3.27,0.34,1.07,24.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele Calvani,ITA,DF,22,Frosinone,Serie B (ITA),0.07,0.00,0.07,0.07,0.00,0.00,0.16,0.03,0.05,0.05,0.01,0.06,0.69,2.82,0.26,Shooting,Per 90,0.46,0.10,21.4%,0.14,0.67,10.70,0.00,0.12,+0.01,+0.01,Passing,34.56,41.54,83.2%,655.67,249.64,10.85,12.23,88.7%,20.30,22.82,88.9%,2.85,5.25,54.4%,0.01,0.20,2.46,0.13,0.03,Pass Types,37.38,4.07,1.80,0.00,0.07,0.20,2.07,0.00,0.00,0.00,0.00,0.10,0.52,Goal and Shot Creation,0.95,0.75,0.07,0.00,0.07,0.03,0.03,0.10,0.07,0.00,0.00,0.03,0.00,0.00,Defense,1.74,1.38,1.18,0.56,0.00,0.75,1.25,60.5%,0.49,1.31,0.79,0.79,2.52,4.66,0.00,Possession,52.56,4.79,24.79,24.46,3.93,0.79,52.56,0.66,0.30,45.0%,0.26,40.0%,24.30,137.87,75.67,0.30,0.00,0.79,0.23,28.39,Miscellaneous Stats,0.00,1.02,0.79,0.07,0.00,0.00,0.03,3.64,2.36,1.38,63.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommaso Cancellotti,ITA,DF,33,Avellino,Serie B (ITA),0.00,0.07,0.07,0.00,0.00,0.00,0.22,0.00,0.01,0.01,0.04,0.04,1.66,4.49,1.95,Shooting,Per 90,0.07,0.00,0.0%,0.00,,5.00,0.00,0.10,-0.01,-0.01,Passing,40.73,51.66,78.9%,660.10,276.44,20.47,22.43,91.3%,16.21,20.40,79.4%,2.97,5.72,51.9%,0.06,0.51,4.41,0.87,0.65,Pass Types,44.06,7.60,1.01,0.00,0.14,2.82,6.58,0.00,0.00,0.00,0.00,0.00,0.43,Goal and Shot Creation,1.37,1.16,0.07,0.07,0.00,0.07,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.45,0.65,0.94,0.51,0.00,0.58,1.23,47.1%,0.65,0.80,0.36,0.58,2.03,4.05,0.00,Possession,60.77,4.05,20.11,29.52,11.50,0.36,60.77,1.23,0.65,52.9%,0.22,17.6%,29.08,134.49,73.43,1.37,0.14,0.72,0.36,37.62,Miscellaneous Stats,0.00,1.74,1.45,0.07,0.00,0.00,0.00,2.17,1.52,0.80,65.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Candela,ITA,"DF,MF",25,Spezia,Serie B (ITA),0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.03,0.03,0.09,0.12,0.96,1.74,3.22,Shooting,Per 90,0.43,0.26,60.0%,0.00,0.00,11.60,0.00,0.07,-0.03,-0.03,Passing,20.52,28.17,72.8%,307.13,100.43,11.39,13.74,82.9%,7.30,9.83,74.3%,1.13,2.43,46.4%,0.10,0.78,1.22,0.52,0.43,Pass Types,23.48,4.70,0.26,0.00,0.00,2.70,4.43,0.00,0.00,0.00,0.00,0.00,0.26,Goal and Shot Creation,1.57,1.22,0.17,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.96,0.52,0.70,0.26,0.00,0.70,1.30,53.3%,0.61,0.52,0.26,0.35,1.30,3.22,0.00,Possession,36.35,3.57,10.52,13.04,12.96,1.65,36.35,0.70,0.35,50.0%,0.35,50.0%,15.48,91.22,42.35,0.61,0.17,0.96,0.17,19.83,Miscellaneous Stats,0.00,1.48,0.43,0.26,0.00,0.00,0.00,2.43,1.13,0.96,54.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Candellone,ITA,FW,28,Juve Stabia,Serie B (ITA),0.29,0.11,0.40,0.22,0.07,0.07,0.18,0.04,0.32,0.26,0.05,0.31,1.10,0.92,4.79,Shooting,Per 90,2.09,0.81,38.6%,0.11,0.27,14.00,0.00,0.13,-0.03,-0.04,Passing,9.41,14.49,64.9%,111.96,23.06,6.11,7.58,80.7%,2.01,3.48,57.9%,0.26,0.40,63.6%,0.05,0.59,0.51,0.22,0.07,Pass Types,14.13,0.33,0.00,0.00,0.00,1.06,0.07,0.00,0.00,0.00,0.00,0.04,0.48,Goal and Shot Creation,1.24,0.81,0.00,0.11,0.29,0.04,0.00,0.18,0.11,0.00,0.04,0.04,0.00,0.00,Defense,0.70,0.48,0.26,0.37,0.07,0.26,0.48,53.8%,0.22,0.51,0.04,0.00,0.70,0.81,0.00,Possession,25.58,0.92,2.93,10.07,12.96,4.43,25.51,1.28,0.44,34.3%,0.77,60.0%,14.79,73.75,27.27,0.84,0.40,3.40,1.98,18.37,Miscellaneous Stats,0.00,2.75,2.05,0.95,0.00,0.00,0.00,1.94,1.02,4.32,19.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessandro Capelli,ITA,"DF,MF",28,Padova,Serie B (ITA),0.00,0.24,0.24,0.00,0.00,0.00,0.18,0.06,0.06,0.06,0.20,0.25,1.71,3.06,6.85,Shooting,Per 90,1.04,0.31,29.4%,0.00,0.00,18.90,0.00,0.05,-0.06,-0.06,Passing,30.02,40.66,73.8%,457.52,157.13,17.12,19.44,88.1%,9.72,13.45,72.3%,2.02,4.28,47.1%,0.14,1.35,1.96,1.47,0.67,Pass Types,37.79,2.81,0.18,0.31,0.31,3.18,2.26,0.37,0.00,0.31,0.00,0.06,0.67,Goal and Shot Creation,2.63,2.38,0.00,0.00,0.06,0.06,0.12,0.43,0.43,0.00,0.00,0.00,0.00,0.00,Defense,1.77,1.22,1.04,0.61,0.12,0.86,1.77,48.3%,0.92,0.79,0.12,1.28,3.06,1.83,0.00,Possession,50.32,2.02,10.82,21.22,18.83,2.38,50.32,1.16,0.49,42.1%,0.49,42.1%,27.02,140.87,68.60,1.77,0.73,1.10,0.24,33.32,Miscellaneous Stats,0.00,0.61,0.86,0.18,0.00,0.06,0.00,4.16,0.24,1.10,18.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riccardo Capellini,ITA,DF,25,Pescara,Serie B (ITA),0.08,0.00,0.08,0.08,0.00,0.00,0.24,0.00,0.06,0.06,0.00,0.06,0.65,2.27,0.32,Shooting,Per 90,0.73,0.24,33.3%,0.11,0.33,12.20,0.00,0.08,+0.02,+0.02,Passing,38.77,44.60,86.9%,708.83,245.31,15.54,16.59,93.7%,18.45,20.23,91.2%,4.05,6.15,65.8%,0.01,0.16,2.43,0.00,0.00,Pass Types,39.09,5.50,1.13,0.00,0.32,0.16,2.10,0.00,0.00,0.00,0.00,0.00,0.40,Goal and Shot Creation,0.97,0.89,0.00,0.00,0.08,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,2.27,1.38,1.38,0.81,0.08,1.05,1.46,72.2%,0.40,1.21,0.81,0.97,3.24,5.42,0.00,Possession,56.33,9.15,30.67,22.10,4.05,0.89,56.33,0.16,0.08,50.0%,0.08,50.0%,26.47,108.53,54.71,0.40,0.00,0.49,0.24,32.21,Miscellaneous Stats,0.00,1.78,0.89,0.00,0.00,0.08,0.00,2.51,1.54,0.89,63.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Carboni,ITA,DF,24,Monza,Serie B (ITA),0.08,0.08,0.15,0.08,0.00,0.00,0.08,0.00,0.11,0.11,0.06,0.18,0.77,4.74,2.22,Shooting,Per 90,1.07,0.31,28.6%,0.07,0.25,14.10,0.00,0.11,-0.04,-0.04,Passing,49.59,60.15,82.4%,895.10,341.48,21.89,24.03,91.1%,21.89,24.80,88.3%,5.28,9.49,55.6%,0.07,0.92,3.67,0.77,0.54,Pass Types,57.70,2.37,1.53,0.00,0.31,1.76,0.69,0.00,0.00,0.00,0.00,0.08,0.46,Goal and Shot Creation,1.76,1.68,0.00,0.08,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,2.45,1.61,1.61,0.77,0.08,1.22,2.22,55.2%,0.99,0.99,0.54,0.99,3.44,4.74,0.08,Possession,72.17,5.36,27.93,34.06,10.64,1.76,72.17,0.69,0.31,44.4%,0.38,55.6%,39.41,175.48,91.38,1.22,0.00,0.77,0.31,47.83,Miscellaneous Stats,0.00,1.84,0.69,0.00,0.00,0.08,0.00,3.60,3.14,1.99,61.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franco Carboni,ITA,DF,22,Empoli,Serie B (ITA),0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.03,0.03,0.03,0.06,0.63,3.06,4.22,Shooting,Per 90,0.74,0.00,0.0%,0.00,,18.40,0.00,0.04,-0.03,-0.03,Passing,24.69,35.98,68.6%,430.80,155.31,11.92,14.56,81.9%,10.02,13.51,74.2%,2.43,5.80,41.8%,0.04,0.42,2.11,0.63,0.53,Pass Types,31.86,4.01,0.95,0.00,0.00,4.33,3.06,0.00,0.00,0.00,0.00,0.11,0.84,Goal and Shot Creation,1.48,1.06,0.11,0.11,0.00,0.21,0.00,0.32,0.32,0.00,0.00,0.00,0.00,0.00,Defense,2.11,1.27,0.95,0.95,0.21,1.37,2.22,61.9%,0.84,1.27,0.42,0.53,2.64,4.64,0.00,Possession,49.59,3.80,17.30,18.89,13.93,1.37,49.59,3.27,1.48,45.2%,1.48,45.2%,22.26,96.75,42.10,0.21,0.32,1.27,0.74,25.53,Miscellaneous Stats,0.00,1.48,0.74,0.00,0.00,0.00,0.00,3.27,1.06,1.58,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Carissoni,ITA,DF,28,Juve Stabia,Serie B (ITA),0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.09,0.09,0.05,0.14,1.21,4.02,3.36,Shooting,Per 90,0.62,0.28,45.0%,0.15,0.33,14.60,0.00,0.15,0.00,0.00,Passing,33.60,45.59,73.7%,599.05,265.48,15.26,17.53,87.0%,14.42,18.78,76.8%,3.27,7.10,46.1%,0.08,0.69,2.74,1.21,0.56,Pass Types,36.09,9.28,0.78,0.00,0.22,2.65,8.35,0.12,0.00,0.12,0.00,0.22,0.69,Goal and Shot Creation,1.81,1.28,0.28,0.06,0.19,0.00,0.00,0.12,0.09,0.00,0.00,0.03,0.00,0.00,Defense,1.53,1.21,1.00,0.37,0.16,0.93,2.09,44.8%,1.15,1.12,0.44,0.87,2.40,3.83,0.12,Possession,56.68,3.92,18.31,23.36,15.57,1.40,56.68,1.21,0.62,51.3%,0.56,46.2%,26.97,118.65,60.01,1.09,0.12,1.62,0.47,29.46,Miscellaneous Stats,0.00,1.87,0.81,0.06,0.00,0.00,0.03,4.17,1.46,0.69,68.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniele Casiraghi,ITA,MF,32,Südtirol,Serie B (ITA),0.20,0.20,0.39,0.10,0.10,0.10,0.15,0.00,0.23,0.15,0.15,0.30,2.73,5.12,6.78,Shooting,Per 90,1.90,0.49,25.6%,0.05,0.20,22.70,0.68,0.08,-0.03,-0.05,Passing,24.24,40.63,59.7%,435.66,200.00,11.61,15.07,77.0%,8.59,13.02,65.9%,3.27,8.24,39.6%,0.20,1.90,2.68,2.63,0.88,Pass Types,32.29,8.24,3.07,0.15,0.10,7.95,1.02,4.10,1.17,2.39,0.00,0.10,0.83,Goal and Shot Creation,4.49,2.29,1.27,0.10,0.24,0.59,0.00,0.29,0.20,0.10,0.00,0.00,0.00,0.00,Defense,0.93,0.59,0.34,0.49,0.10,0.49,0.93,52.6%,0.44,0.88,0.05,0.24,1.17,1.17,0.05,Possession,52.24,0.98,5.66,17.46,29.66,2.63,52.15,2.78,0.98,35.1%,1.41,50.9%,25.71,154.44,68.20,1.76,0.59,2.93,1.41,29.76,Miscellaneous Stats,0.00,1.76,2.98,0.00,0.00,0.00,0.00,5.02,0.49,1.66,22.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuseppe Caso,ITA,MF,27,Modena,Serie B (ITA),0.24,0.08,0.32,0.24,0.00,0.00,0.08,0.00,0.31,0.31,0.04,0.34,4.34,2.21,7.18,Shooting,Per 90,2.53,0.63,25.0%,0.09,0.38,16.80,0.00,0.13,-0.07,-0.07,Passing,20.37,26.13,77.9%,300.71,58.82,12.16,14.37,84.6%,6.08,7.82,77.8%,1.26,1.82,69.6%,0.09,0.87,1.26,0.95,0.08,Pass Types,25.89,0.08,0.08,0.00,0.39,0.63,0.00,0.00,0.00,0.00,0.00,0.16,0.24,Goal and Shot Creation,3.32,1.82,0.00,0.55,0.71,0.24,0.00,0.47,0.24,0.00,0.16,0.08,0.00,0.00,Defense,0.32,0.24,0.00,0.32,0.00,0.24,0.32,75.0%,0.08,0.24,0.00,0.08,0.39,0.39,0.00,Possession,34.82,0.32,2.05,15.08,18.47,3.63,34.82,3.00,1.58,52.6%,1.26,42.1%,24.71,230.29,135.16,3.08,1.26,1.97,1.66,29.68,Miscellaneous Stats,0.00,0.32,1.89,0.39,0.00,0.00,0.00,2.13,0.08,0.39,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
